run_id,saved_at_utc,reviewer,manual_status,manual_notes,manual_onset_time_s,manual_onset_gamma_g,manual_envelope_px,manual_raw_envelope_px,manual_log10_excess_px,manual_best_frequency_hz,manual_frequency_coherence,concentration_wt,nominal_drive_frequency_hz,drive_frequency_hz,automatic_accepted,automatic_onset_time_s,automatic_onset_gamma_g,automatic_strategy,automatic_accepted_estimates,automatic_uncertainty_iqr_gamma_g,old_threshold_onset_time_s,old_threshold_onset_gamma_g,previous_growth_onset_time_s,previous_growth_onset_gamma_g,diagnostic_fit_status,diagnostic_fit_r2,diagnostic_fit_slope_log10_per_g,source_batch_summary,source_summary_json,source_metrics_csv,original_manual_pick_batch,manual_onset_gamma_z_g,manual_onset_gamma_vector_recomputed_g,manual_gamma_metrics_csv,actual_drive_frequency_hz,recommended_onset_gamma_g,nu_m2_s,mu_pa_s,depth_mm,rho_kg_m3,surface_tension_N_per_m,manual_rect_mode_theory_gamma_g,manual_continuous_min_theory_gamma_g,manual_gamma_z_minus_rect_theory_g,manual_gamma_z_minus_continuous_min_theory_g,absolute_error_gamma_g
jun2_60wt_25Hz_runup_IMG_0008,2026-06-03T14:36:08+00:00,,accepted,,14.60533496495,0.3335198881555606,0.0086499556236316,0.008416330245726,-2.809325655018751,12.424999999999978,1.0,60,25.0,25.149999999999917,True,16.21800213478124,0.3439501758470393,sensitive_q25,132,0.0017606595282658,32.537917,0.374770550450463,,,accepted,0.600079798797168,37.98267368454411,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_25Hz_IMG_0008/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_25Hz_IMG_0008/early_growth_metrics.csv,,0.3271224722549508,0.3332762874770021,outputs/runup_analysis/Jun2_60wt_25Hz_IMG_0008/accelerometer_gamma_metrics.csv,25.149999999999917,0.3271224722549508,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.20253934643976013,0.19330773997814255,0.12458312581519065,0.13381473227680823,0.13381473227680823
jun2_60wt_25Hz_runup_IMG_0009,2026-06-03T14:39:08+00:00,,accepted,,14.22197096588,0.3499664014691723,0.0060087704180459,0.0060713497548367,-2.220377117430529,11.074999999999958,0.3589674447977965,60,25.0,25.149999999999917,True,25.756384823992384,0.3678014500134151,sensitive_q25,108,0.0009819571080126,44.617083,0.3706942382409971,,,accepted,0.8577910705738871,90.78813041921222,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_25Hz_IMG_0009/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_25Hz_IMG_0009/early_growth_metrics.csv,,0.3424179459919444,0.34848606526342685,outputs/runup_analysis/Jun2_60wt_25Hz_IMG_0009/accelerometer_gamma_metrics.csv,25.149999999999917,0.3424179459919444,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.20253934643976013,0.19330773997814255,0.1398785995521843,0.14911020601380187,0.14911020601380187
jun2_60wt_25Hz_runup_IMG_0010,2026-06-03T14:40:01+00:00,,accepted,,8.438174979759996,0.3275916195239338,0.0075901753199819,0.0074655591171556,-2.7030086250066354,12.526896546327444,1.0,60,25.0,25.149999999999917,True,16.202757698268364,0.3405217867074525,sensitive_q25,74,0.0044118122278866,70.364583,0.4076553867388648,,,accepted,0.544329610434642,20.36800585628812,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_25Hz_IMG_0010/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_25Hz_IMG_0010/early_growth_metrics.csv,,0.319511512326943,0.32528800120740936,outputs/runup_analysis/Jun2_60wt_25Hz_IMG_0010/accelerometer_gamma_metrics.csv,25.149999999999917,0.319511512326943,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.20253934643976013,0.19330773997814255,0.1169721658871829,0.12620377234880048,0.12620377234880048
jun2_60wt_25Hz_runup_IMG_0011,2026-06-03T14:40:46+00:00,,accepted,,18.08061295662,0.3561510133864368,0.0066228490289144,0.0067749507080432,-2.817807362133504,12.52499999999998,1.0,60,25.0,25.149999999999917,True,29.73375,0.3814055328330346,sensitive_q25,174,0.0116675139801518,65.122083,0.4553239474682827,,,accepted,0.6597824158972481,17.863180112585102,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_25Hz_IMG_0011/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_25Hz_IMG_0011/early_growth_metrics.csv,,0.3509360990328834,0.3573182760680705,outputs/runup_analysis/Jun2_60wt_25Hz_IMG_0011/accelerometer_gamma_metrics.csv,25.149999999999917,0.3509360990328834,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.20253934643976013,0.19330773997814255,0.1483967525931233,0.15762835905474087,0.15762835905474087
jun2_60wt_27Hz_runup_IMG_0012,2026-06-03T14:41:45+00:00,,accepted,,48.79556988291,0.488491951221786,0.0068037726913289,0.0067125625362196,-2.7552686711250383,12.724999999999964,1.0,60,27.0,27.14999999999991,True,40.44306343641831,0.4777556964981472,sensitive_q25,54,0.0160375587092878,56.9875,0.5047071669523576,,,accepted,0.6196806575770104,40.1909755221177,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_27Hz_IMG_0012/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_27Hz_IMG_0012/early_growth_metrics.csv,,0.4809187940162838,0.48584660216071934,outputs/runup_analysis/Jun2_60wt_27Hz_IMG_0012/accelerometer_gamma_metrics.csv,27.14999999999991,0.4809187940162838,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.22198649651666852,0.21972408406617192,0.25893229749961527,0.26119470995011185,0.26119470995011185
jun2_60wt_27Hz_runup_IMG_0013,2026-06-03T14:42:18+00:00,,accepted,,27.08549993501,0.4756792783967737,0.0057818163579447,0.0057938541829985,-3.0256622392437964,12.37499999999996,0.1133702917158887,60,27.0,27.14999999999991,True,17.58908511968695,0.4668951417905568,sensitive_q25,108,0.0165703772800255,44.509167,0.5099766486743315,,,accepted,0.8259428239055213,36.54801051609452,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_27Hz_IMG_0013/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_27Hz_IMG_0013/early_growth_metrics.csv,,0.46778523038073555,0.4731227877131369,outputs/runup_analysis/Jun2_60wt_27Hz_IMG_0013/accelerometer_gamma_metrics.csv,27.14999999999991,0.46778523038073555,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.22198649651666852,0.21972408406617192,0.24579873386406703,0.24806114631456364,0.24806114631456364
jun2_60wt_27Hz_runup_IMG_0014,2026-06-03T14:42:33+00:00,,accepted,,33.44434191975,0.4971840956699206,0.0059311783311192,0.0057531563854409,-3.114120282171064,12.52499999999996,0.9668508287292816,60,27.0,27.14999999999991,True,32.195678015589365,0.4916541120331719,sensitive_q25,128,0.0041690595532498,49.793333,0.5121163721863733,,,accepted,0.6432401814521501,67.53916726489834,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_27Hz_IMG_0014/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_27Hz_IMG_0014/early_growth_metrics.csv,,0.4922850798128688,0.4979884445067197,outputs/runup_analysis/Jun2_60wt_27Hz_IMG_0014/accelerometer_gamma_metrics.csv,27.14999999999991,0.4922850798128688,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.22198649651666852,0.21972408406617192,0.27029858329620027,0.2725609957466969,0.2725609957466969
jun2_60wt_30Hz_runup_IMG_0015,2026-06-03T14:43:03+00:00,,accepted,,40.61158190255,0.5876923809214766,0.0072723846428127,0.0076674655751164,-2.5318788854126484,13.59999999999995,0.7624309392265194,60,30.0,30.1999999999999,True,25.258993275511905,0.5631673781972278,sensitive_q25,34,0.0040579462593323,55.244167,0.6278944574712094,,,accepted,0.5291707488906354,21.783276076381213,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_30Hz_IMG_0015/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_30Hz_IMG_0015/early_growth_metrics.csv,,0.5823646280941873,0.5871271238118534,outputs/runup_analysis/Jun2_60wt_30Hz_IMG_0015/accelerometer_gamma_metrics.csv,30.1999999999999,0.5823646280941873,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.2759897205527855,0.264874609859979,0.30637490754140184,0.3174900182342083,0.3174900182342083
jun2_60wt_30Hz_runup_IMG_0016,2026-06-03T14:43:50+00:00,,accepted,,38.19472190835,0.5973682831530084,0.0050793663112298,0.0049227394318676,-2.9264740489799372,14.785012901464055,0.9502762430939228,60,30.0,30.1999999999999,False,,,none,0,,54.24125,0.6133632844075699,,,best_rejected,0.4193930744794815,139.03395163186514,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_30Hz_IMG_0016/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_30Hz_IMG_0016/early_growth_metrics.csv,,0.5906004703312985,0.5952401017898663,outputs/runup_analysis/Jun2_60wt_30Hz_IMG_0016/accelerometer_gamma_metrics.csv,30.1999999999999,0.5906004703312985,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.2759897205527855,0.264874609859979,0.314610749778513,0.32572586047131946,0.32572586047131946
jun2_60wt_30Hz_runup_IMG_0017,2026-06-03T14:43:28+00:00,,accepted,,46.98292488726,0.616194439329017,0.004641809678778,0.004523929694225,-3.6128770069123544,14.869900536965927,1.0,60,30.0,30.1999999999999,True,36.47972639798901,0.5922569854801125,sensitive_q25,54,0.0228732739480805,61.04,0.6273158057542787,,,accepted,0.4652845911557464,35.32120545761865,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_30Hz_IMG_0017/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_60wt_30Hz_IMG_0017/early_growth_metrics.csv,,0.6129489358824233,0.6177427552746658,outputs/runup_analysis/Jun2_60wt_30Hz_IMG_0017/accelerometer_gamma_metrics.csv,30.1999999999999,0.6129489358824233,7.692228993556392e-06,0.0088478493971077,6.686829233159108,1150.2321894628178,0.0679,0.2759897205527855,0.264874609859979,0.3369592153296378,0.34807432602244426,0.34807432602244426
jun2_70wt_15Hz_runup_IMG_0018,2026-06-03T14:45:36+00:00,,accepted,,23.36436894394,0.3088233043862959,0.0195617995775614,0.0198844029573972,-2.298633705717607,7.424999999999972,1.0,70,15.0,15.049999999999956,True,16.115608519595167,0.3096441225989666,sensitive_q25,78,0.000193432149453,32.06375,0.3116269141569325,,,accepted,0.5109688330542393,170.65987400140304,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_15Hz_IMG_0018/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_15Hz_IMG_0018/early_growth_metrics.csv,,0.30848169135184905,0.3104200788077628,outputs/runup_analysis/Jun2_70wt_15Hz_IMG_0018/accelerometer_gamma_metrics.csv,15.049999999999956,0.30848169135184905,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.23339867364985117,0.23199916199716264,0.07508301770199788,0.07648252935468641,0.07648252935468641
jun2_70wt_15Hz_runup_IMG_0019,2026-06-03T14:45:57+00:00,,accepted,,51.59996087617,0.303703958724553,0.0136632549010032,0.013468650116806,-3.043777816658586,7.424999999999972,0.7945272885606438,70,15.0,15.049999999999956,True,25.11011246124343,0.2779743953411727,sensitive_q25,120,0.0046961298230542,66.78625,0.3268246510924643,,,accepted,0.6262215350934505,24.403223446314676,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_15Hz_IMG_0019/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_15Hz_IMG_0019/early_growth_metrics.csv,,0.30261582235159146,0.3041543078917413,outputs/runup_analysis/Jun2_70wt_15Hz_IMG_0019/accelerometer_gamma_metrics.csv,15.049999999999956,0.30261582235159146,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.23339867364985117,0.23199916199716264,0.06921714870174028,0.07061666035442882,0.07061666035442882
jun2_70wt_15Hz_runup_IMG_0020,2026-06-03T14:46:23+00:00,,accepted,,34.86528891633999,0.3248380623550043,0.0153095797260407,0.0146090531022174,-2.089733164946926,6.424999999999976,0.4957497071266333,70,15.0,15.049999999999956,True,39.665833,0.3453569734031086,sensitive_q25,6,0.0,42.827917,0.3459549844459856,,,best_rejected,0.3335248823790775,21.732473386776302,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_15Hz_IMG_0020/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_15Hz_IMG_0020/early_growth_metrics.csv,,0.3228078384520857,0.32444555490986343,outputs/runup_analysis/Jun2_70wt_15Hz_IMG_0020/accelerometer_gamma_metrics.csv,15.049999999999956,0.3228078384520857,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.23339867364985117,0.23199916199716264,0.08940916480223454,0.09080867645492308,0.09080867645492308
may29_70wt_17Hz_runup_IMG_0006,2026-06-03T14:48:17+00:00,,accepted,,6.538022984319999,0.2030389622246467,0.0073228690006071,0.0073215961207729,-2.7147925674898006,8.466274415746474,0.8121546961325967,70,17.0,17.199999999999946,True,12.009420629699768,0.3854888372738612,median_due_to_ensemble_spread,108,0.1194249957622961,21.640833,0.4919347101425285,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_17Hz_IMG_0006/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_17Hz_IMG_0006/early_growth_metrics.csv,,0.20208713778994272,0.20251763308058005,outputs/runup_analysis/May29_70wt_17Hz_IMG_0006/accelerometer_gamma_metrics.csv,17.199999999999946,0.20208713778994272,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.2516108317126042,0.2515324511567231,-0.049523693922661455,-0.0494453133667804,0.0494453133667804
may29_70wt_17Hz_runup_IMG_0007,2026-06-03T14:48:51+00:00,,accepted,,9.22573797787,0.3330777580945135,0.0084663300816124,0.0085022692685169,-2.4547501850782494,8.636141374250048,0.9779005524861878,70,17.0,17.199999999999946,True,13.39926972080456,0.4147035404462058,median_due_to_ensemble_spread,95,0.1112194467138539,21.1125,0.5084398201324802,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_17Hz_IMG_0007/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_17Hz_IMG_0007/early_growth_metrics.csv,,0.3302201614642279,0.33124958505252455,outputs/runup_analysis/May29_70wt_17Hz_IMG_0007/accelerometer_gamma_metrics.csv,17.199999999999946,0.3302201614642279,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.2516108317126042,0.2515324511567231,0.07860932975162371,0.07868771030750477,0.07868771030750477
may29_70wt_17Hz_runup_IMG_0009,2026-06-03T14:50:18+00:00,,accepted,,17.34722095837,0.394799948946554,0.0095521074518327,0.0095885237135975,-2.3338949400649653,8.399999999999968,0.9668508287292816,70,17.0,17.199999999999946,True,17.859999530901476,0.3999539787208212,median_due_to_ensemble_spread,108,0.1241470841342226,25.1025,0.528091463374948,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_17Hz_IMG_0009/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_17Hz_IMG_0009/early_growth_metrics.csv,,0.3960820962108719,0.3979547868611756,outputs/runup_analysis/May29_70wt_17Hz_IMG_0009/accelerometer_gamma_metrics.csv,17.199999999999946,0.3960820962108719,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.2516108317126042,0.2515324511567231,0.14447126449826775,0.1445496450541488,0.1445496450541488
may29_70wt_20Hz_runup_IMG_0011,2026-06-03T14:50:37+00:00,,accepted,,18.158358386978104,0.3861542464279222,0.0123444876209816,0.0123635677762496,-2.055532159814382,8.699999999999967,0.0386740331491712,70,20.0,20.399999999999935,True,18.158358386978104,0.3854590948746862,median_due_to_ensemble_spread,108,0.0845867932146201,33.307917,0.4699821652439224,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_20Hz_IMG_0011/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_20Hz_IMG_0011/early_growth_metrics.csv,,0.3617577989893338,0.38664869056076145,outputs/runup_analysis/May29_70wt_20Hz_IMG_0011/accelerometer_gamma_metrics.csv,20.399999999999935,0.3617577989893338,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.30027644252499336,0.29706725272510937,0.06148135646434044,0.06469054626422444,0.06469054626422444
may29_70wt_20Hz_runup_IMG_0013,2026-06-03T14:50:49+00:00,,accepted,,29.4143928931446,0.4402664521574062,0.0102524767062979,0.0100209173340223,-2.3388472553622184,8.699999999999967,0.2527383756553398,70,20.0,20.399999999999935,True,29.4143928931446,0.4396534171132831,sensitive_q25,108,0.0392663255974816,35.79625,0.5049718464656509,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_20Hz_IMG_0013/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_20Hz_IMG_0013/early_growth_metrics.csv,,0.40554645548176094,0.44084292609297826,outputs/runup_analysis/May29_70wt_20Hz_IMG_0013/accelerometer_gamma_metrics.csv,20.399999999999935,0.40554645548176094,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.30027644252499336,0.29706725272510937,0.10527001295676758,0.10847920275665157,0.10847920275665157
may29_70wt_20Hz_runup_IMG_0014,2026-06-03T14:51:02+00:00,,accepted,,14.02612196634,0.4017930076063892,0.0115871712050506,0.0114503404062276,-2.232357982142544,10.149999999999988,0.8340843888378441,70,20.0,20.399999999999935,True,14.366632247058805,0.4134021880788112,sensitive_q25,144,0.0595070928704237,19.785,0.5007791519492454,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_20Hz_IMG_0014/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_20Hz_IMG_0014/early_growth_metrics.csv,,0.3732230440924401,0.4032189768744127,outputs/runup_analysis/May29_70wt_20Hz_IMG_0014/accelerometer_gamma_metrics.csv,20.399999999999935,0.3732230440924401,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.30027644252499336,0.29706725272510937,0.07294660156744676,0.07615579136733075,0.07615579136733075
may29_70wt_20Hz_runup_IMG_0015,2026-06-03T14:51:32+00:00,,accepted,,19.14319795406,0.4285088428532871,0.0137370980209899,0.0140044266785778,-2.2506159142072986,8.699999999999967,0.0,70,20.0,20.399999999999935,True,20.276864902357715,0.4524096562471027,sensitive_q25,108,0.0102701855518841,25.830833,0.4863610009113854,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_20Hz_IMG_0015/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_20Hz_IMG_0015/early_growth_metrics.csv,,0.396760517682149,0.4289370241092569,outputs/runup_analysis/May29_70wt_20Hz_IMG_0015/accelerometer_gamma_metrics.csv,20.399999999999935,0.396760517682149,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.30027644252499336,0.29706725272510937,0.09648407515715562,0.09969326495703962,0.09969326495703962
jun2_70wt_22Hz_runup_IMG_0021,2026-06-03T14:51:56+00:00,,accepted,,1.566791996249999,0.4547175154363407,0.0070174793066276,0.0068778704063142,-3.175432807542316,10.874999999999982,0.9145310314401351,70,22.0,22.149999999999928,True,6.632540855163699,0.5116013069116423,sensitive_q25,108,0.0046545508617678,19.1775,0.5524438256238664,,,accepted,0.9238833865653734,30.965658537100897,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_22Hz_IMG_0021/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_22Hz_IMG_0021/early_growth_metrics.csv,,0.4435683237692192,0.45745255860674716,outputs/runup_analysis/Jun2_70wt_22Hz_IMG_0021/accelerometer_gamma_metrics.csv,22.149999999999928,0.4435683237692192,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.32965228326188317,0.32965616133669684,0.113916040507336,0.11391216243252233,0.11391216243252233
jun2_70wt_22Hz_runup_IMG_0022,2026-06-03T14:52:22+00:00,,accepted,,28.30226393208,0.5578247985223583,0.0072707845544812,0.0072777268318849,-3.557550462911524,9.574999999999964,0.0,70,22.0,22.149999999999928,True,30.718994117909094,0.574918847007676,sensitive_q25,108,0.0098491074465841,34.726667,0.5877677264164289,,,accepted,0.540813247531938,105.763454896432,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_22Hz_IMG_0022/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_22Hz_IMG_0022/early_growth_metrics.csv,,0.5421817135693944,0.557369296148269,outputs/runup_analysis/Jun2_70wt_22Hz_IMG_0022/accelerometer_gamma_metrics.csv,22.149999999999928,0.5421817135693944,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.32965228326188317,0.32965616133669684,0.2125294303075112,0.21252555223269753,0.21252555223269753
jun2_70wt_22Hz_runup_IMG_0023,2026-06-03T14:52:42+00:00,,accepted,,14.86785596432,0.5368170040107841,0.0072536514563259,0.0074813048616658,-3.1532793345843992,9.574999999999964,0.0,70,22.0,22.149999999999928,True,21.226575699312495,0.5588296685496669,sensitive_q25,96,0.0135317154426446,32.966667,0.5885344783026685,,,accepted,0.7446000783387873,41.0511662190633,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_22Hz_IMG_0023/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun2_60_70_80_20260603_005140/Jun2_70wt_22Hz_IMG_0023/early_growth_metrics.csv,,0.5236029132441924,0.5386532043872485,outputs/runup_analysis/Jun2_70wt_22Hz_IMG_0023/accelerometer_gamma_metrics.csv,22.149999999999928,0.5236029132441924,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.32965228326188317,0.32965616133669684,0.19395062998230922,0.19394675190749555,0.19394675190749555
may29_70wt_22Hz_runup_IMG_0016,2026-06-03T14:53:09+00:00,,accepted,,34.31941191764,0.5808532420452027,0.00799801,0.0079866135721385,-2.678188060133593,10.757942376289828,0.5699383841204251,70,22.0,22.29999999999993,True,35.25458034191866,0.5868061836536871,sensitive_q25,126,0.0251938059734934,39.549167,0.6292658160383047,,,,,,outputs/runup_analysis/early_growth_onset/manual_review_all_current_20260603/early_growth_batch_summary.csv,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_22Hz_IMG_0016/early_growth_summary.json,outputs/runup_analysis/early_growth_onset/jun1_normalized_csv_20260602_081655/May29_70wt_22Hz_IMG_0016/early_growth_metrics.csv,,0.5532093583582184,0.5827926112267476,outputs/runup_analysis/May29_70wt_22Hz_IMG_0016/accelerometer_gamma_metrics.csv,22.29999999999993,0.5532093583582184,1.5325840467596235e-05,0.0180568847990951,5.9412730638094216,1178.1986663160951,0.0674,0.3329612794549691,0.33268343414111706,0.22024807890324927,0.22052592421710132,0.22052592421710132
